url,price,title
https://www.olx.com.pk/item/tilling-machine-godi-karne-k-leye-with-40-blades-IDWXH1d.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 95,000</strong>",Tilling machine godi karne k leye with 40 blades
https://www.olx.com.pk/item/moringa-seeds-IDV2SUM.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,500</strong>",Moringa seeds
https://www.olx.com.pk/item/godi-karne-wali-tiller-machine-7hp-engine-k-sath-IDWXH3P.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 49,000</strong>",Godi karne wali tiller machine 7hp engine k sath
https://www.olx.com.pk/item/godi-brush-cutter-or-tiller-brush-cutter-with-2-types-of-tiller-blades-IDWY0sW.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 16,000</strong>",Godi brush cutter or tiller brush cutter with 2 types of tiller blades
https://www.olx.com.pk/item/fogg-machine-ts36s-model-german-brand-IDWY0pe.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 78,000</strong>",Fogg machine ts36s model german brand
https://www.olx.com.pk/item/chicken-manure-fertilizer-IDV2DIK.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,000</strong>",Chicken Manure Fertilizer
https://www.olx.com.pk/item/reaper-machine-with-7-hp-engine-IDUY2Q9.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,30,000</strong>",Reaper machine with 7 hp engine
https://www.olx.com.pk/item/3d-plastic-acrylic-metal-led-smd-neon-signboard-manufacturing-IDWSPQe.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,200</strong>","3D Plastic, Acrylic, Metal, LED, SMD Neon, Signboard, Manufacturing"
https://www.olx.com.pk/item/3d-unique-sign-board-IDWSPO2.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,000</strong>",3D Unique Sign Board #
https://www.olx.com.pk/item/very-good-lucation-value-able-land-IDV2GHx.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 70,00,000</strong>",Very good lucation&value able land
https://www.olx.com.pk/item/wheat-reapir-machine-IDV2FI0.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 60,000</strong>",Wheat reapir machine
https://www.olx.com.pk/item/color-sorters-for-flour-mills-and-rice-mills-IDUSqe6.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 43,34,500</strong>",Color sorters for flour mills and rice mills
https://www.olx.com.pk/item/rice-machinery-IDWSISj.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,50,000</strong>",Rice machinery
https://www.olx.com.pk/item/grain-paddy-dryers-manufacturers-supplier-in-pakistan-IDW328H.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 65,00,000</strong>",Grain & paddy dryers manufacturers & supplier in Pakistan
https://www.olx.com.pk/item/compact-rice-mill-1-ton-per-hour-24-ton-in-a-day-IDW3TZ6.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 22,75,500</strong>",Compact rice mill 1-ton per hour 24 ton in a day.
https://www.olx.com.pk/item/thermal-fogger-machine-IDV0dzJ.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 45,000</strong>",Thermal fogger machine
https://www.olx.com.pk/item/wheat-for-sale-IDV2Icq.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,200</strong>",Wheat for sale
https://www.olx.com.pk/item/steam-adwar-IDV2Ipm.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 3,000</strong>",Steam adwar
https://www.olx.com.pk/item/harvestors-crushers-hydraulic-system-and-components-IDWc48q.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 10,000</strong>",Harvestors Crushers Hydraulic System And Components
https://www.olx.com.pk/item/super-karnal-steam-rice-IDV2Iwk.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 5,200</strong>",Super karnal steam rice
https://www.olx.com.pk/item/kachi-kynat-rice-IDV2Iyk.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 5,900</strong>",Kachi kynat rice
https://www.olx.com.pk/item/digital-ph-meter-IDW6D9V.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,999</strong>",Digital pH Meter
https://www.olx.com.pk/item/new-3-in1-plant-flowers-soil-ph-tester-moisture-light-meter-hydroponic-IDWsauS.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,499</strong>",New 3 in1 Plant Flowers Soil PH Tester Moisture Light Meter hydroponic
https://www.olx.com.pk/item/wheat-rice-shataala-grass-cutting-machines-available-IDV0nyP.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 12,800</strong>","Wheat, Rice, Shataala, grass cutting machines available"
https://www.olx.com.pk/item/solar-snake-pest-mouse-ultrasonic-repeller-IDWSBdK.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 3,500</strong>",Solar Snake Pest Mouse Ultrasonic Repeller
https://www.olx.com.pk/item/best-small-desi-honey-for-best-person-IDWXKcQ.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 2,550</strong>",Best small desi honey for best person.
https://www.olx.com.pk/item/wheat-flour-free-home-delivery-IDV2gLN.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 850</strong>",Wheat flour (Free home delivery)
https://www.olx.com.pk/item/cotton-seed-IDV2i6T.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 12,000</strong>",Cotton seed
https://www.olx.com.pk/item/kubota-machine-harvester-parali-wali-harvester-IDV2jDH.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 18,00,000</strong>",Kubota machine Harvester parali wali harvester
https://www.olx.com.pk/item/textile-machinery-for-sell-IDV2k9H.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 3,00,000</strong>",Textile machinery for sell
https://www.olx.com.pk/item/saffron-bulbs-irani-IDV2kum.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 150</strong>",Saffron Bulbs Irani
https://www.olx.com.pk/item/wheat-cutting-machine-IDV2ktJ.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 12,000</strong>",Wheat Cutting machine
https://www.olx.com.pk/item/dianthus-super-parfait-f1-red-peppermint-flower-15-seeds-IDWGVIO.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 95</strong>",Dianthus Super Parfait F1 Red Peppermint Flower (15) Seeds
https://www.olx.com.pk/item/delphinium-ajacis-hyacinth-flowered-dwarf-double-mix-flower-30-seeds-IDWMZv1.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 60</strong>",Delphinium ajacis Hyacinth Flowered Dwarf Double Mix Flower (30) Seeds
https://www.olx.com.pk/item/antirrhinum-pumilum-magic-carpet-flower-mix-80-seeds-IDWGFmQ.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 50</strong>",Antirrhinum pumilum Magic Carpet Flower Mix (80) Seeds
https://www.olx.com.pk/item/antirrhinum-majus-nanum-snapdragon-torbay-rock-mix-flower-30-seeds-IDWFDNJ.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 75</strong>",Antirrhinum majus nanum Snapdragon Torbay Rock Mix Flower (30) Seeds
https://www.olx.com.pk/item/campanula-carpatica-bellflower-carpathian-blue-flower-50-seeds-IDWFOsy.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 60</strong>",Campanula carpatica Bellflower Carpathian Blue Flower (50) Seeds
https://www.olx.com.pk/item/chrysanthemum-carinatum-painted-daisy-rainbow-mix-flower-30-seeds-IDWGlBy.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 120</strong>",Chrysanthemum carinatum Painted Daisy Rainbow Mix Flower (30) Seeds
https://www.olx.com.pk/item/dianthus-chinensis-diana-lavender-picotee-hybrid-flower-15-seeds-IDWGKMW.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 75</strong>",Dianthus chinensis Diana Lavender Picotee Hybrid Flower (15) Seeds
https://www.olx.com.pk/item/centaurea-cyanus-cornflowers-blue-boy-double-flower-30-seeds-IDWGUBV.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 60</strong>",Centaurea cyanus Cornflowers Blue Boy Double Flower (30) Seeds
https://www.olx.com.pk/item/gaillardia-pulchella-sundance-bicolor-flower-20-seeds-IDWGtNT.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 60</strong>",Gaillardia pulchella Sundance Bicolor Flower (20) Seeds
https://www.olx.com.pk/item/aster-milady-mixture-flower-50-seeds-IDWH1qw.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 60</strong>",Aster Milady Mixture Flower (50) Seeds
https://www.olx.com.pk/item/linum-grandiflorum-flax-bright-eyes-flower-20-seeds-IDWGNe6.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 85</strong>",Linum grandiflorum Flax Bright Eyes Flower (20) Seeds
https://www.olx.com.pk/item/impatiens-walleriana-safari-mix-f2-mix-flower-50-seeds-IDWGESh.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 60</strong>",Impatiens walleriana Safari Mix F2 Mix Flower (50) Seeds
https://www.olx.com.pk/item/moonji-laganay-wali-machine-IDWWnbL.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 45,000</strong>",مونجی لگانے والی مشین Moonji Laganay Wali machine
https://www.olx.com.pk/item/real-mini-succulent-cactus-seeds-IDWVqvE.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 200</strong>",Real Mini Succulent Cactus Seeds
https://www.olx.com.pk/item/cherry-blossom-bonsai-seeds-IDWVquU.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 250</strong>",Cherry blossom bonsai seeds
https://www.olx.com.pk/item/original-afghani-bulbs-IDV26Kt.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 120</strong>",Original afghani bulbs
https://www.olx.com.pk/item/zinnia-elegans-hybrida-macarenia-scarlet-and-gold-flower-10-seeds-IDWGhHj.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 100</strong>",Zinnia elegans hybrida Macarenia Scarlet and Gold Flower (10) Seeds
https://www.olx.com.pk/item/zinnia-elegans-mazurkia-scarlet-cream-flower-10-seeds-IDWGfsJ.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 100</strong>",Zinnia elegans Mazurkia Scarlet & Cream Flower (10) Seeds
https://www.olx.com.pk/item/zinnia-marylandica-zahara-single-starlight-rose-flower-5-seeds-IDWGph6.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 100</strong>",Zinnia marylandica Zahara Single Starlight Rose Flower (5) Seeds
https://www.olx.com.pk/item/50-kanal-and-7-marlay-IDWYSKi.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,50,00,000</strong>",50 kanal and 7 marlay
https://www.olx.com.pk/item/moringa-powder-IDV28sp.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,500</strong>",Moringa Powder
https://www.olx.com.pk/item/aquilegia-x-hybrida-columbine-mckana-giant-mix-flower-10-seeds-IDWGvmc.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 100</strong>",Aquilegia x hybrida Columbine McKana Giant Mix Flower (10) Seeds
https://www.olx.com.pk/item/begonia-tuberh-multiflora-new-star-rose-yellow-flower-10-seeds-IDWGvOm.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 175</strong>",Begonia tuberh multiflora New Star Rose & Yellow Flower (10) Seeds
https://www.olx.com.pk/item/tds-meter-for-water-quality-free-shipping-all-pakistan-IDWBfo8.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,000</strong>",Tds meter for water quality free shipping all pakistan
https://www.olx.com.pk/item/verbena-bonariensis-argentinian-vervain-flower-50-seeds-IDWGm2K.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 75</strong>",Verbena bonariensis Argentinian vervain Flower (50) Seeds
https://www.olx.com.pk/item/petunia-ultra-crimson-star-flower-25-seeds-IDWH32w.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 90</strong>",Petunia Ultra Crimson Star Flower (25) Seeds
https://www.olx.com.pk/item/californian-poppy-bridal-bouquet-mix-flower-30-seeds-IDWFEW5.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 105</strong>",Californian Poppy Bridal Bouquet Mix Flower (30) Seeds
https://www.olx.com.pk/item/zinnia-haageana-persian-carpet-mixture-flower-30-seeds-IDWGp4C.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 100</strong>",Zinnia haageana Persian Carpet Mixture Flower (30) Seeds
https://www.olx.com.pk/item/antirrhinum-snapdragon-rembrandt-flower-30-seeds-IDWFCgI.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 75</strong>",Antirrhinum Snapdragon Rembrandt Flower (30) Seeds
https://www.olx.com.pk/item/petunia-double-red-pirouette-flower-20-seeds-IDWHdXl.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 90</strong>",Petunia Double Red Pirouette Flower (20) Seeds
https://www.olx.com.pk/item/land-for-sale-IDV22W1.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 6,00,000</strong>",Land for sale
https://www.olx.com.pk/item/coast-redwood-bonsai-seeds-IDWYriW.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 250</strong>",Coast Redwood bonsai Seeds
https://www.olx.com.pk/item/tds-meter-free-delivery-all-over-pakistan-IDWAwJP.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,000</strong>",Tds Meter (Free Delivery All Over Pakistan)
https://www.olx.com.pk/item/tds-meter-2017-new-model-IDWAdES.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,999</strong>",Tds meter 2017 new model
https://www.olx.com.pk/item/tds-ec-meter-IDWAhfI.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,999</strong>",Tds Ec Meter
https://www.olx.com.pk/item/tds-meter-water-quality-tester-IDWAdDP.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,999</strong>",Tds meter water quality tester
https://www.olx.com.pk/item/hi-accuracy-tds-ec-meter-IDWAdFB.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,999</strong>",Hi Accuracy tds ec meter
https://www.olx.com.pk/item/pen-type-ph-meter-0-14-00-atc0-60c-accuracy0-01ph-IDWsTA7.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,999</strong>",Pen Type pH Meter 0-14.00 ATC:0-60C Accuracy:0.01pH
https://www.olx.com.pk/item/morenga-sohanjna-IDV1Uy7.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 2,500</strong>",Morenga (Sohanjna)
https://www.olx.com.pk/item/wisteria-bonsai-seeds-IDV0N0U.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 250</strong>",Wisteria bonsai seeds
https://www.olx.com.pk/item/mobile-royal-jelly-honey-IDV1VuU.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 2,600</strong>",Mobile royal jelly honey.
https://www.olx.com.pk/item/4-stock-wheat-rice-grass-cutting-machine-IDWWNlM.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 14,000</strong>",4 stock wheat rice grass cutting machine
https://www.olx.com.pk/item/grass-wheat-rice-cutting-machine-available-IDWSVRd.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 10,000</strong>","Grass, Wheat , Rice cutting machine available"
https://www.olx.com.pk/item/4-stock-wheat-rice-grass-cutting-machine-IDWWREc.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 14,000</strong>","4 stock wheat rice grass, cutting machine"
https://www.olx.com.pk/item/organic-fertilizer-IDV1VWj.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,000</strong>",Organic fertilizer
https://www.olx.com.pk/item/imported-flymo-turbo-compact-350-grass-cut-electric-machine-IDWZcIL.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 7,000</strong>",Imported Flymo Turbo Compact 350 Grass cut electric machine
https://www.olx.com.pk/item/poultry-climate-controller-IDWhAX3.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 500</strong>",Poultry Climate Controller
https://www.olx.com.pk/item/apple-imac-a1058-17inch-160gb-hard-drive-and-512mb-ram-IDV1ZGi.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 18,000</strong>",Apple iMac A1058 17inch 160gb hard drive and 512mb ram
https://www.olx.com.pk/item/al-khalil-corn-silage-IDV204P.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 400</strong>",Al-khalil Corn silage
https://www.olx.com.pk/item/wher-house-incharg-IDV22gH.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 25,000</strong>",Wher house incharg
https://www.olx.com.pk/item/bitumen-to-all-kind-selling-IDV23W3.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 12,000</strong>",Bitumen to all kind selling
https://www.olx.com.pk/item/gandum-wheat-available-clean-and-healthy-wheat-available-IDV24uk.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,220</strong>",(Gandum) Wheat Available Clean and healthy wheat available
https://www.olx.com.pk/item/moisture-meter-farmex-mt-pro-grain-moisture-tester-for-corn-wheat-rice-IDWTLSG.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 32,000</strong>",Moisture Meter Farmex Mt-Pro Grain Moisture Tester for Corn Wheat Rice
https://www.olx.com.pk/item/torenia-fournieri-kauai-f1-hybrid-mix-flower-15-seeds-IDWHpbn.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 80</strong>",Torenia fournieri Kauai F1 Hybrid Mix Flower (15) Seeds
https://www.olx.com.pk/item/laurentia-axillaris-isotoma-tristar-sky-blue-flower-10-seeds-IDWGEB9.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 140</strong>",Laurentia axillaris Isotoma Tristar Sky Blue Flower (10) Seeds
https://www.olx.com.pk/item/lewisia-cotyledon-sunset-strain-flower-15-seeds-IDWH1GG.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 85</strong>",Lewisia cotyledon Sunset Strain Flower (15) Seeds
https://www.olx.com.pk/item/petunia-grandiflora-frost-blue-flower-25-seeds-IDWH1O6.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 90</strong>",Petunia grandiflora Frost Blue Flower (25) Seeds
https://www.olx.com.pk/item/dianthus-barbatus-hybrid-dash-mix-flower-25-seeds-IDWH9uU.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 85</strong>",Dianthus barbatus hybrid Dash Mix Flower (25) Seeds
https://www.olx.com.pk/item/petunia-grandiflora-ultra-star-mixture-flower-30-seeds-IDWHcWg.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 90</strong>",Petunia grandiflora Ultra Star Mixture Flower (30) Seeds
https://www.olx.com.pk/item/zafran-saffron-grow-lagao-in-homes-in-farms-seeds-training-all-IDWtSRh.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 200</strong>","Zafran, Saffron. Grow. Lagao. in Homes. in Farms. Seeds. training. all"
https://www.olx.com.pk/item/petunia-limbo-gp-blue-veined-flower-30-seeds-IDWHjTE.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 85</strong>",Petunia Limbo GP Blue Veined Flower (30) Seeds
https://www.olx.com.pk/item/mimulus-x-hybridus-f1-mystic-mixed-flower-15-seeds-IDWImbx.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 75</strong>",Mimulus x hybridus F1 Mystic Mixed Flower (15) Seeds
https://www.olx.com.pk/item/delphinium-hybrida-larkspur-pacific-giants-mix-flower-25-seeds-IDWGKhl.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 50</strong>",Delphinium hybrida Larkspur Pacific Giants Mix Flower (25) Seeds
https://www.olx.com.pk/item/tagetes-patula-nana-single-pascal-french-marigold-flower-25-seeds-IDWHc24.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 85</strong>",Tagetes patula nana Single Pascal (French Marigold) Flower (25) Seeds
https://www.olx.com.pk/item/rudbeckia-hirta-capuccino-flower-15-seeds-IDWIlN3.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 75</strong>",Rudbeckia hirta Capuccino Flower (15) Seeds
https://www.olx.com.pk/item/dianthus-plumarius-sweetness-mixed-flower-25-seeds-IDWH94f.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 80</strong>",Dianthus plumarius Sweetness Mixed Flower (25) Seeds
https://www.olx.com.pk/item/callistephus-chinensis-aster-matador-formula-mix-flower-20-seeds-IDWGGLs.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 80</strong>",Callistephus chinensis Aster Matador Formula Mix Flower (20) Seeds
https://www.olx.com.pk/item/livingstone-daisy-magic-carpet-mix-flower-100-seeds-IDWFE7t.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 65</strong>",Livingstone Daisy Magic Carpet Mix Flower (100) Seeds
https://www.olx.com.pk/item/petunia-grandiflora-double-cascade-orchid-mist-flower-25-seeds-IDWH2eo.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 90</strong>",Petunia grandiflora Double Cascade Orchid Mist Flower (25) Seeds
https://www.olx.com.pk/item/red-dry-and-fresh-chilli-IDV2bcK.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,800</strong>",Red dry and fresh Chilli
https://www.olx.com.pk/item/daewoo-gasoline-chain-saw-24-IDWV28I.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 14,500</strong>","Daewoo Gasoline Chain Saw 24"""
https://www.olx.com.pk/item/schizanthus-wisetonensis-angel-wings-mix-flower-100-seeds-IDWLosw.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 70</strong>",Schizanthus wisetonensis Angel Wings Mix Flower (100) Seeds
https://www.olx.com.pk/item/sumbal-tree-seeds-for-sell-IDV2ckC.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 100</strong>",Sumbal Tree Seeds For SELL
https://www.olx.com.pk/item/lemon-trees-with-fruits-IDV2eQv.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 800</strong>",Lemon Trees with fruits
https://www.olx.com.pk/item/milking-machine-IDV2fik.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 60,000</strong>",Milking machine
https://www.olx.com.pk/item/misting-nozzles-for-cooling-fog-garden-plants-IDWSB7k.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,200</strong>",Misting Nozzles For Cooling Fog Garden Plants
https://www.olx.com.pk/item/aubrieta-x-cultorum-rock-cress-purple-cascade-mix-flower-50-seeds-IDWFHO8.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 120</strong>",Aubrieta x cultorum Rock Cress Purple Cascade Mix Flower (50) Seeds
https://www.olx.com.pk/item/tractor-equipment-IDV2kt5.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 9,50,000</strong>",Tractor+ equipment
https://www.olx.com.pk/item/antirrhinum-majus-maximum-tip-top-mixture-60-seeds-IDWGEVr.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 50</strong>",Antirrhinum majus maximum Tip Top Mixture (60) Seeds
https://www.olx.com.pk/item/dianthus-f1-telstar-mixture-flower-40-seeds-IDWGSt0.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 80</strong>",Dianthus F1 Telstar Mixture Flower (40) Seeds
https://www.olx.com.pk/item/glass-tubes-this-item-use-science-laboratory-IDV2oRo.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 5,000</strong>",Glass Tubes this item use science laboratory
https://www.olx.com.pk/item/home-rotary-stainless-steel-hand-operated-oil-pump-IDV2ovw.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 3,000</strong>",Home rotary stainless steel hand operated oil pump
https://www.olx.com.pk/item/chainsaw-electric-benson-IDWO3uA.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 6,800</strong>",Chainsaw Electric Benson
https://www.olx.com.pk/item/organic-fresh-wheat-per-40kg-IDV0SvS.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,400</strong>",Organic fresh wheat per 40kg
https://www.olx.com.pk/item/ro-water-plant-800-gallon-per-day-IDWE0Nw.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 95,000</strong>",Ro Water Plant 800 Gallon per day
https://www.olx.com.pk/item/sepco-centrifugal-water-pump-dn-size-suction-5-x-delivery-4-IDWkf11.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 65,400</strong>","SEPCO Centrifugal Water Pump , DN Size Suction 5"" x Delivery 4"""
https://www.olx.com.pk/item/japnese-combined-harvester-machines-IDV2rlg.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 15,50,000</strong>",Japnese Combined harvester machines
https://www.olx.com.pk/item/freash-organic-wheat-chakwal-50-IDV2tt0.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,300</strong>",Freash & organic wheat chakwal 50
https://www.olx.com.pk/item/a-s-sequrity-fencing-products-IDV2lGL.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 176</strong>",A. S. Sequrity fencing products
https://www.olx.com.pk/item/brand-new-nota-use-IDV2xY0.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 55,000</strong>",Brand New Nota Use
https://www.olx.com.pk/item/compair-320-modal-2006-IDV2vhQ.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 24,50,000</strong>",CompAir 320 Modal 2006.
https://www.olx.com.pk/item/saffron-zafran-grow-bulbs-crops-seeds-IDWCBzd.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 110</strong>",Saffron Zafran Grow Bulbs Crops Seeds
https://www.olx.com.pk/item/farm-ssecurity-fencing-IDWSnIx.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 55</strong>",Farm sSecurity Fencing
https://www.olx.com.pk/item/engine-blower-2-stroke-IDWVwNm.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 15,500</strong>",Engine Blower 2-Stroke
https://www.olx.com.pk/item/wheat-flour-for-sell-free-home-delivery-IDV2Bgw.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 850</strong>",Wheat flour  For sell Free home delivery
https://www.olx.com.pk/item/lawn-mover-automatic-rotatary-imported-IDWsyc0.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 28,000</strong>",Lawn mover Automatic rotatary imported
https://www.olx.com.pk/item/industrial-agriculture-seeds-crops-pesticides-fertilizers-IDWUleD.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,000</strong>","Industrial & Agriculture Seeds, Crops, Pesticides & Fertilizers"
https://www.olx.com.pk/item/list-of-nursery-farms-in-quetta-plants-trees-seeds-flower-pots-IDWQA98.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 200</strong>","List of nursery farms in Quetta - Plants, trees, seeds, flower pots."
https://www.olx.com.pk/item/grundfos-water-pump-4-22-with-5hp-50hz-box-pack-IDV2NE0.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 2,50,000</strong>",Grundfos water pump 4/22 with 5hp 50hz box pack
https://www.olx.com.pk/item/boom-sprayer-machine-IDV2O2v.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 1,40,000</strong>",Boom sprayer machine
https://www.olx.com.pk/item/yamaha-japan-24-gasoline-petrol-chainsaw-wood-tree-cutter-chain-saw-IDV2NDI.html,"<strong class=""xxxx-large margintop7 block not-arranged"">Rs 10,500</strong>","Yamaha Japan 24"" Gasoline Petrol Chainsaw Wood Tree Cutter Chain Saw"
